"gene_id","gene_symbol","mean","variance","variance.expected","variance.standardized"
"ENSG00000129810.15","SGO1",0.0200595829195631,0.0591864101946816,0.026341485322131,2.24688962945289
"ENSG00000137331.12","IER3",0.462164846077458,1.70494436452036,0.759313753621601,2.24537532263639
"ENSG00000106565.19","TMEM176B",3.87477656405164,38.7306677174763,17.2682391306115,2.24288460592478
"ENSG00000125726.11","CD70",0.0227408142999007,0.067314763484489,0.0300145372222026,2.24273867646691
"ENSG00000211785.1","TRAV12-1",0.00536246276067527,0.0247999232307998,0.00646987933653391,2.24117008619789
"ENSG00000112742.10","TTK",0.00566037735849057,0.0153617398441321,0.00685622469572531,2.24055373414319
"ENSG00000051108.15","HERPUD1",1.6519364448858,10.1552326188625,4.5363253705313,2.23864731679789
"ENSG00000250722.6","SELENOP",0.00278053624627607,0.00754018720678362,0.00320646259991608,2.23765312121904
"ENSG00000100600.15","LGMN",0.0909632571996028,0.279538946906859,0.124929315640989,2.2375768687485
"ENSG00000124772.12","CPNE5",0.106057596822244,0.326818004428826,0.146274344971959,2.23428110029464
"ENSG00000128805.15","ARHGAP22",0.0475670307845084,0.162301657786694,0.064143786686797,2.23251400033579
"ENSG00000118231.5","CRYGD",0.00109235352532274,0.00307756322487054,0.00120951467032875,2.23149847280683
"ENSG00000175315.3","CST6",0.000794438927507448,0.001985663371594,0.000865154824049534,2.23015160874058
"ENSG00000157601.15","MX1",2.07040714995035,14.3200994468846,6.42878288681828,2.22749775486231
"ENSG00000137804.14","NUSAP1",0.00824230387288977,0.0228737599343083,0.0102719196899244,2.22682425727539
"ENSG00000225698.4","IGHV3-72",0.00377358490566038,0.040704797276153,0.00444023550214265,2.22538721705887
"ENSG00000165168.9","CYBB",5.29831181727905,63.6567555170227,28.6057396458528,2.225314090987
"ENSG00000156265.17","MAP3K7CL",0.25571002979146,0.831914457571455,0.37490964125912,2.21897322986284
"ENSG00000289740.1","TALAM1",10.8461767626614,207.093924700101,93.5916235146122,2.21273995388876
"ENSG00000066336.13","SPI1",3.69851042701092,35.4530417773767,16.029415871606,2.21174882861308
"ENSG00000134690.11","CDCA8",0.00883813306852036,0.0244526175545637,0.0110696670434814,2.2089749816787
"ENSG00000136867.11","SLC31A2",1.50705064548163,8.70265164407296,3.94109115483479,2.20818329294333
"ENSG00000118513.21","MYB",0.0372393247269116,0.110143534931712,0.0498995893815246,2.20730343269101
"ENSG00000162444.12","RBP7",0.808142999006951,3.48488750363316,1.58230266235254,2.20241524364993
"ENSG00000144290.17","SLC4A10",0.0288977159880834,0.0846748202053302,0.0384485302012232,2.20229017239874
"ENSG00000232810.5","TNF",0.186395233366435,0.582295773857515,0.264438289445364,2.20201006094398
"ENSG00000179921.15","GPBAR1",0.79493545183714,3.40386748515682,1.54659426536745,2.20087941703837
"ENSG00000261025.1","ENSG00000261025.1",0.00119165839126117,0.00317665111722166,0.00132559648600726,2.19847463693722
"ENSG00000174944.9","P2RY14",0.0821251241310824,0.24680529569407,0.112392284319887,2.19592739116879
"ENSG00000111206.13","FOXM1",0.0116186693147964,0.0325395387516306,0.0148309196242508,2.19403378725239
"ENSG00000235244.6","DANT2",0.0099304865938431,0.0275108701301634,0.0125411908747626,2.19364097117166
"ENSG00000105251.11","SHD",0.013604766633565,0.0384483212802862,0.0175317744539941,2.1930650192415
"ENSG00000111640.15","GAPDH",13.9748758689176,314.871848604114,143.799251604494,2.18966263795411
"ENSG00000169432.19","SCN9A",0.036643495531281,0.107406748450587,0.0490838727867698,2.18822888970443
"ENSG00000104738.19","MCM4",0.0543197616683217,0.160819057539721,0.0735103585406387,2.18770606935367
"ENSG00000150681.10","RGS18",0.675471698113208,2.70865443533963,1.2391587282818,2.185881738569
"ENSG00000169507.10","SLC38A11",0.0277060575968222,0.080372431217647,0.0368146398404876,2.18316494649653
"ENSG00000133055.10","MYBPH",0.00178748758689176,0.00595568827325811,0.00202071696478185,2.17913035277965
"ENSG00000196139.14","AKR1C3",0.0763654419066534,0.226862148691407,0.104307096362663,2.17494453016538
"ENSG00000002549.13","LAP3",3.33088381330685,29.4942392624943,13.5670719189754,2.17395761138728
"ENSG00000162144.10","CYB561A3",0.599205561072493,2.29957231547211,1.05812980047841,2.17324218109376
"ENSG00000160224.17","AIRE",0.0157894736842105,0.0445416102576433,0.0205153014031035,2.17114091489318
"ENSG00000211651.3","IGLV1-44",0.0054617676266137,0.125801926981879,0.00659842487356338,2.16847460880778
"ENSG00000101200.5","AVP",0.00655412115193644,0.187661875856984,0.00802462681744603,2.16465779746364
"ENSG00000115718.18","PROC",0.0099304865938431,0.0271136112166666,0.0125411908747626,2.16196464015462
"ENSG00000236304.3","ENSG00000236304.3",0.00407149950347567,0.0104114677247351,0.00481610364777989,2.16180308526676
"ENSG00000137959.17","IFI44L",1.54587884806356,8.85691766532874,4.09749212057104,2.16154599074475
"ENSG00000159339.13","PADI4",0.348262164846077,1.16095387703694,0.537316958504105,2.16064998258951
"ENSG00000165702.15","GFI1B",0.00903674280039722,0.0274285089289069,0.0113359149346375,2.16001623085577
"ENSG00000130649.10","CYP2E1",0.00486593843098312,0.0125892907952013,0.00583033927313388,2.15927242059696
"ENSG00000276085.1","CCL3L3",0.0593843098311817,0.173849258389209,0.0805615224299718,2.15796888074365
"ENSG00000112149.10","CD83",0.337934458788481,1.11838405370372,0.518394008207597,2.15740158257355
"ENSG00000286438.1","ENSG00000286438.1",0.00695134061569017,0.0184242135422487,0.00854774287891225,2.15544779519541
"ENSG00000185201.18","IFITM2",4.83217477656405,53.0958759928887,24.6370074227411,2.15512684157732
"ENSG00000290039.1","ENSG00000290039.1",2.77428003972195,21.8917408412245,10.1594005416791,2.15482604031732
"ENSG00000172216.6","CEBPB",3.59910625620655,33.0231991216905,15.3473294044468,2.15172283407974
"ENSG00000149564.12","ESAM",0.00923535253227408,0.0327878748847451,0.0116028361363379,2.15049575906486
"ENSG00000178726.7","THBD",0.0414101290963257,0.119548314248369,0.0556217083435517,2.14931036475849
"ENSG00000241351.3","IGKV3-11",0.0157894736842105,1.32331805280407,0.0205153014031035,2.14922281032324
"ENSG00000076604.16","TRAF4",0.113207547169811,0.336174733958327,0.156463787248709,2.14857852970131
"ENSG00000026751.17","SLAMF7",0.332671300893744,1.09321195173365,0.508838205277112,2.14844707098651
"ENSG00000144668.12","ITGA9",0.00139026812313803,0.00337476772730917,0.00155710058881596,2.14764012680175
"ENSG00000197594.14","ENPP1",0.00536246276067527,0.0138753031096359,0.00646987933653391,2.14459998214885
"ENSG00000163191.6","S100A11",12.4581926514399,253.4418412063,118.282719727819,2.14267850612074
"ENSG00000176771.18","NCKAP5",0.00258192651439921,0.00634947560935799,0.00296522911752146,2.14131028588621
"ENSG00000074842.8","MYDGF",0.957696127110228,4.3029077912554,2.00985907967229,2.14090024259666
"ENSG00000100206.11","DMC1",0.00436941410129096,0.0111041559022289,0.00519449178548528,2.13767898011828
"ENSG00000155962.13","CLIC2",0.0578947368421053,0.167568514094851,0.0784840035312525,2.13506582940974
"ENSG00000106341.11","PPP1R17",0.0184707050645482,0.0515010873828577,0.024173086270888,2.13051353086351
"ENSG00000289548.2","ENSG00000289548.2",0.000893743793445879,0.00208481043855984,0.000979361999622612,2.12874344661443
"ENSG00000197956.10","S100A6",27.2300893743793,971.024320480604,457.109079344766,2.12427266129247
"ENSG00000291237.1","SOD2",2.92154915590864,23.4086824742442,11.0227207150887,2.12367554973978
"ENSG00000277586.4","NEFL",0.0275074478649454,0.077602585851764,0.0365425550618733,2.12362232800548
"ENSG00000179218.15","CALR",3.25571002979146,27.7609044267836,13.0840494214951,2.12173643896336
"ENSG00000115355.18","CCDC88A",1.14746772591857,5.54275602612079,2.6134494131416,2.12085835610561
"ENSG00000051180.17","RAD51",0.0144985104270109,0.0397142931252018,0.0187517825255052,2.11789428931273
"ENSG00000289963.1","ENSG00000289963.1",0.127706057596822,0.375188202396514,0.177473438941668,2.11405269787909
"ENSG00000112312.10","GMNN",0.0643495531281033,0.184953966587842,0.0875124633074645,2.11345858175686
"ENSG00000196092.14","PAX5",0.157398212512413,0.465341526781989,0.220851822299256,2.10703050550992
"ENSG00000172889.16","EGFL7",0.0142999006951341,0.0389254955109645,0.0184805462444553,2.10629572286821
"ENSG00000171860.5","C3AR1",0.5506454816286,1.9971864936309,0.94852357571807,2.10557390955617
"ENSG00000081041.9","CXCL2",0.023038728897716,0.0640237376994467,0.0304232601707551,2.10443382267725
"ENSG00000187479.9","C11orf96",0.00228401191658391,0.00645024011579289,0.00260765136510089,2.10363311031715
"ENSG00000168329.14","CX3CR1",0.905163853028798,3.89814594097148,1.85482418682328,2.10162557112642
"ENSG00000115884.11","SDC1",0.00198609731876862,0.00496179144439613,0.00225433000645619,2.10060160291949
"ENSG00000149571.12","KIRREL3",0.005759682224429,0.0146654025653971,0.00698544269667734,2.09942350144433
"ENSG00000115738.10","ID2",2.23346573982125,15.1637821080224,7.23337208088923,2.0963641768251
"ENSG00000169413.3","RNASE6",0.930883813306852,4.04468121303621,1.93007490329017,2.09560841713512
"ENSG00000289180.2","ENSG00000289180.2",0.00268123138033764,0.00823593273937142,0.00308562489175919,2.09331007563369
"ENSG00000196796.5","NPIPB10P",0.00228401191658391,0.00545709283205071,0.00260765136510089,2.09272332378664
"ENSG00000176533.13","GNG7",0.250844091360477,0.767143492424621,0.366860088377735,2.09110643738035
"ENSG00000120129.6","DUSP1",14.1347567030785,306.078074799276,146.616648926827,2.08760790155574
"ENSG00000204475.10","NCR3",0.322542204568024,1.02377424963383,0.490604900372837,2.08675911890772
"ENSG00000178695.6","KCTD12",1.9111221449851,11.8436244234545,5.67875006354559,2.08560410141726
"ENSG00000105011.9","ASF1B",0.0456802383316783,0.128214032214463,0.061527846265143,2.08383748168184
"ENSG00000257017.10","HP",0.104071499503476,0.298831370396301,0.143462167437615,2.08299773894221
"ENSG00000185215.11","TNFAIP2",1.93167825223436,12.0149959914129,5.77352052413017,2.08105192337965
"ENSG00000157554.20","ERG",0.00248262164846077,0.00664792277870578,0.00284530905125186,2.08101903924808
"ENSG00000112137.19","PHACTR1",0.417576961271102,1.39349378069867,0.66970644004269,2.08075314403401
"ENSG00000160963.14","COL26A1",0.0147964250248262,0.0398048795979046,0.0191587155462737,2.07763821649549
"ENSG00000026025.16","VIM",19.9166832174777,549.449309486501,264.515622199025,2.07719039396879
"ENSG00000074695.6","LMAN1",0.548262164846077,1.95928538960027,0.94324918769048,2.07716626228694
"ENSG00000071539.14","TRIP13",0.0083416087388282,0.0215810214386671,0.0104050332422646,2.07409442489873
"ENSG00000119969.16","HELLS",0.119960278053625,0.344332901391524,0.166231816300901,2.07140190761213
"ENSG00000119655.11","NPC2",4.91300893743793,52.4123344750442,25.3076331900064,2.07100893558617
"ENSG00000119888.11","EPCAM",0.00148957298907646,0.00426831427203931,0.0016723700179368,2.06859802525546
"ENSG00000104341.17","LAPTM4B",0.033167825223436,0.0916597424148749,0.0443218040812956,2.0680508006116
"ENSG00000162747.13","FCGR3B",0.0204568023833168,0.0555949844780055,0.02688431405099,2.06793390274201
"ENSG00000144218.21","AFF3",0.323634558093347,1.01840053383393,0.492561627994609,2.06755962290481
"ENSG00000183395.5","PMCH",0.00109235352532274,0.0028789337681221,0.00120951467032875,2.06727602753922
"ENSG00000164032.12","H2AZ1",2.43872889771599,17.1476507825866,8.29797975407152,2.06648501090586
"ENSG00000011590.14","ZBTB32",0.0201588877855015,0.0547132531313479,0.026477157382054,2.06643229640777
"ENSG00000078399.19","HOXA9",0.0120158887785501,0.0331260380830067,0.0153694211833561,2.06538743951882
"ENSG00000253692.3","IGHEP1",0.00387288977159881,0.0094198984307188,0.00456547711046132,2.063288940631
"ENSG00000182287.15","AP1S2",4.24736842105263,41.2812399705216,20.0087259367313,2.06316184753853
"ENSG00000108798.9","ABI3",0.869712015888779,3.61655200763181,1.75316271299841,2.06287298995003
"ENSG00000137101.14","CD72",0.119960278053625,0.342545236280785,0.166231816300901,2.06064785853468
"ENSG00000273338.1","ENSG00000273338.1",0.8746772591857,3.63609521313871,1.76725689954718,2.05747970997893
"ENSG00000202515.1","VTRNA1-3",0.0785501489572989,0.220763415649496,0.107367736485885,2.05614296133102
"ENSG00000164949.8","GEM",0.00327706057596822,0.00783512334899126,0.00381713452709242,2.05261912918731
"ENSG00000070915.10","SLC12A3",0.0120158887785501,0.0315370024290193,0.0153694211833561,2.05193169298864
"ENSG00000289320.1","ENSG00000289320.1",0.00109235352532274,0.00248167485462523,0.00120951467032875,2.0517939265265
"ENSG00000151726.16","ACSL1",0.559582919563059,1.98626976345837,0.968387853442156,2.05110974533405
"ENSG00000007264.15","MATK",0.340119165839126,1.07141641245416,0.522377638390967,2.05103804932071
"ENSG00000121552.4","CSTA",3.07845084409136,24.526370427368,11.9730376077374,2.04846683280426
"ENSG00000229425.5","ENSG00000229425.5",0.00526315789473684,0.0209277041048346,0.00634159517360389,2.046985043701
"ENSG00000136826.15","KLF4",2.5408142999007,18.1017703170861,8.84855255376756,2.04573236211139
"ENSG00000171241.9","SHCBP1",0.0284011916583913,0.0772546687045088,0.0377674206973272,2.04553732497745
"ENSG00000204872.4","NAT8B",0.00367428003972195,0.00882550915071311,0.00431507003542406,2.04527599280223
"ENSG00000147535.17","PLPP5",0.342899702085402,1.07746224339052,0.52746252358252,2.0427275782029
"ENSG00000186891.14","TNFRSF18",0.0937437934458789,0.2631349547112,0.128871584489955,2.04183843748512
"ENSG00000042980.14","ADAM28",0.192552135054618,0.558709048577723,0.273756758834618,2.04089590684865
"ENSG00000198795.11","ZNF521",0.00238331678252234,0.00555594402594294,0.00272609806005461,2.03805729051127
"ENSG00000123975.5","CKS2",0.188977159880834,0.546764968194131,0.268336405827896,2.03761009061444
"ENSG00000196154.12","S100A4",30.1356504468719,1114.07852830366,546.798062658051,2.03745880679976
"ENSG00000069696.7","DRD4",0.00685203574975174,0.0171344929519582,0.0084164782205676,2.03582692224951
"ENSG00000168496.4","FEN1",0.0782522343594836,0.217532747971471,0.106949996098756,2.03396686214558
"ENSG00000165092.13","ALDH1A1",0.417974180734856,1.36336743204761,0.670488574937922,2.03339398016406
"ENSG00000121152.10","NCAPH",0.0125124131082423,0.0326172843329389,0.016043870471056,2.0330059627309
"ENSG00000140379.9","BCL2A1",1.13217477656405,5.20757526789074,2.56228921231582,2.03239167649784
"ENSG00000233236.1","LINC02573",0.00168818272095333,0.00387042416265208,0.00190467610777055,2.03206421651525
"ENSG00000126709.16","IFI6",1.92859980139027,11.689905974496,5.75928942260057,2.029747963112
"ENSG00000197747.9","S100A10",8.64299900695134,129.776301661534,63.9895496663713,2.02808587243016
"ENSG00000023445.17","BIRC3",0.759086395233366,2.93967063212194,1.45135672111083,2.02546389138022
"ENSG00000038945.15","MSR1",0.0864945382323734,0.240109569689105,0.118570379326207,2.02503838693579
"ENSG00000150337.14","FCGR1A",1.12333664349553,5.12789908519003,2.53292364126581,2.02449809447368
"ENSG00000211792.2","TRAV14DV4",0.00536246276067527,0.0130807852826421,0.00646987933653391,2.02179740954023
"ENSG00000211640.4","IGLV6-57",0.00278053624627607,0.00813607557702892,0.00320646259991608,2.02101226526967
"ENSG00000178538.10","CA8",0.00774577954319762,0.0194056837020191,0.00960643493108859,2.02007132107021
"ENSG00000138646.9","HERC5",0.435650446871897,1.42455074879066,0.705580244316223,2.0189776574189
"ENSG00000230138.2","LINC02812",0.0739821251241311,0.203782234261845,0.100974176104909,2.01816189171104
"ENSG00000233093.8","LINC00892",0.0812313803376365,0.224009606801453,0.111133929461535,2.01567251231751
"ENSG00000162889.11","MAPKAPK2",0.473485600794439,1.5773582933174,0.782676470244528,2.01533884470103
"ENSG00000164929.17","BAALC",0.00337636544190665,0.00793377729416776,0.00394100092841116,2.01313763642434
"ENSG00000197405.8","C5AR1",0.923833167825223,3.83519515738632,1.90932126426328,2.00866937857416
"ENSG00000153823.19","PID1",0.38480635551142,1.21699030414073,0.606106063933199,2.00788339955444
"ENSG00000133069.17","TMCC2",0.0041708043694141,0.00991407550069368,0.00494189288466387,2.00612917602078
"ENSG00000166523.8","CLEC4E",0.711022840119166,2.66035122303568,1.32758210027431,2.00390711993337
"ENSG00000124491.16","F13A1",0.155213505461768,0.435832882209082,0.217591820040831,2.00298376164741
"ENSG00000026559.14","KCNG1",0.0378351539225422,0.1015577322828,0.0507154855600466,2.00249945674988
"ENSG00000166736.12","HTR3A",0.00486593843098312,0.0121920318817044,0.00583033927313388,2.00237701936016
"ENSG00000271933.1","ENSG00000271933.1",0.0121151936444886,0.031038032215252,0.0155041946048919,2.00191193455859
"ENSG00000175985.10","PLEKHD1",0.0296921549155909,0.0790666447194595,0.039539478306996,1.99968861767884
"ENSG00000182718.18","ANXA2",4.66504468718967,46.5080142744947,23.2740796863887,1.99827511554383
"ENSG00000273983.2","H3C8",0.0028798411122145,0.0066457924925758,0.00332771044668854,1.99710659897983
"ENSG00000184828.10","ZBTB7C",0.0028798411122145,0.0066457924925758,0.00332771044668854,1.99710659897983
"ENSG00000254852.9","NPIPA2",0.0028798411122145,0.00664579249257581,0.00332771044668854,1.99710659897983
"ENSG00000181847.12","TIGIT",0.138728897715988,0.386254417508272,0.193422645659472,1.99694516736311
"ENSG00000166823.6","MESP1",0.0133068520357498,0.0341858061204896,0.0171255352486417,1.99618906061351
"ENSG00000095627.10","TDRD1",0.0110228401191658,0.0279845530585731,0.0140226516176684,1.99566771118472
"ENSG00000060138.13","YBX3",1.6369414101291,8.9203156018903,4.47325523572561,1.99414411470379
"ENSG00000128951.14","DUT",1.17527308838133,5.39037074178198,2.70759712996976,1.99083190114118
"ENSG00000002933.9","TMEM176A",1.82214498510427,10.4962222334215,5.27553224654547,1.98960441200882
"ENSG00000211950.2","IGHV1-24",0.00228401191658391,0.00744338739953506,0.00260765136510089,1.98954941145393
"ENSG00000290878.1","ENSG00000290878.1",1.33416087388282,6.51172397054156,3.27350102101044,1.98922313716947
"ENSG00000143228.13","NUF2",0.0205561072492552,0.0537039314529153,0.0270200826832678,1.98755614786373
"ENSG00000111249.14","CUX2",0.016583912611718,0.0429268533711236,0.0215998742285206,1.98736589467927
"ENSG00000140284.11","SLC27A2",0.00436941410129096,0.0103096380752352,0.00519449178548528,1.98472507051468
"ENSG00000130300.9","PLVAP",0.0145978152929494,0.0374271646789092,0.0188874181113932,1.98159242614175
"ENSG00000078081.8","LAMP3",0.0148957298907646,0.154709071458574,0.0192943740140692,1.97741318360683
"ENSG00000158639.13","PAGE5",0.00427010923535253,0.010012551922026,0.00506803437660036,1.97562825703294
"ENSG00000010278.15","CD9",0.0627606752730884,0.168471074905891,0.0852847148482597,1.9753958866561
"ENSG00000131042.15","LILRB2",1.3077457795432,6.27244968012674,3.17612869056699,1.97487264881796
"ENSG00000221866.10","PLXNA4",0.0162859980139027,0.0418441847577436,0.0211932958324603,1.97440667504172
"ENSG00000187474.5","FPR3",0.023733862959285,0.0619056119527987,0.0313761982129323,1.97301188412569
"ENSG00000254087.8","LYN",2.61747765640516,18.2815099744242,9.27110941666455,1.97187943241869
"ENSG00000106462.12","EZH2",0.124528301886792,0.340832407332806,0.172870943953286,1.97160031372829
"ENSG00000131981.16","LGALS3",2.54826216484608,17.5228964731237,8.8892633171709,1.971242818207
"ENSG00000165312.7","OTUD1",0.724428997020854,2.68371143775276,1.36163314088503,1.97095043971128
"ENSG00000242472.1","IGHJ5",0.00357497517378352,0.0160762042798435,0.00419007543621155,1.97070998471115
"ENSG00000124225.16","PMEPA1",0.071201588877855,0.19127504824457,0.0970902871110122,1.97007397893332
"ENSG00000119862.13","LGALSL",0.00566037735849057,0.0165535165846227,0.00685622469572531,1.96758273838316
"ENSG00000187116.14","LILRA5",1.09950347567031,4.82751986467169,2.45446986520471,1.96682792203234
"ENSG00000189013.16","KIR2DL4",0.00883813306852036,0.0216718051600856,0.0110696670434814,1.95776486094471
"ENSG00000157654.19","PALM2AKAP2",0.223138033763654,0.629815159214722,0.321821776847466,1.95703089263981
"ENSG00000041353.10","RAB27B",0.0354518371400199,0.0927940901917782,0.0474524337909885,1.955518037294
"ENSG00000233392.5","UICLM",0.0409136047666336,0.107373482454677,0.0549386466767143,1.95442532624648
"ENSG00000128228.5","SDF2L1",0.697020854021847,2.52543555721722,1.29243508235673,1.95401346782706
"ENSG00000160856.21","FCRL3",0.155908639523337,0.426976207761287,0.218627269651326,1.9529869647196
"ENSG00000122862.5","SRGN",10.9503475670308,185.730576401186,95.1106195549503,1.95278484432401
"ENSG00000030582.19","GRN",3.94230387288977,34.666945928111,17.752698142319,1.95277053945234
"ENSG00000169554.23","ZEB2",3.22780536246276,25.1845679311259,12.9065405113287,1.95130274522604
"ENSG00000170873.19","MTSS1",0.51142005958292,1.68320455786555,0.862894789982781,1.95064865080378
"ENSG00000284874.1","ENSG00000284874.1",0.00148957298907646,0.00406968481529088,0.0016723700179368,1.94982678765968
"ENSG00000186810.8","CXCR3",0.158391261171797,0.43324718824421,0.222339357920676,1.94858522708689
"ENSG00000234883.7","MIR155HG",0.04240317775571,0.254731735336015,0.0569900190524538,1.9476028620601
"ENSG00000102524.12","TNFSF13B",2.8325719960278,20.4309977540275,10.4977781035081,1.9462211481875
"ENSG00000076003.5","MCM6",0.0767626613704071,0.203958929661403,0.104863127370055,1.94500140112785
"ENSG00000124780.14","KCNK17",0.0118172790466733,0.0293568123739642,0.015100066110404,1.94415124803575
"ENSG00000198794.12","SCAMP5",0.0240317775571003,0.0617920657295841,0.03178433750237,1.94410425339136
"ENSG00000042493.16","CAPG",1.60139026812314,8.40500352927259,4.32506959412771,1.94332214692789
"ENSG00000162722.9","TRIM58",0.025124131082423,0.0646184918895769,0.0332799629247162,1.94166357804401
"ENSG00000233723.11","LINC01122",0.00248262164846077,0.0062506638652089,0.00284530905125186,1.94140014149703
"ENSG00000175489.10","LRRC25",1.15491559086395,5.11970718822641,2.63852471014866,1.94036734563607
"ENSG00000198948.12","MFAP3L",0.00258192651439921,0.00575358723911269,0.00296522911752146,1.94035165954458
"ENSG00000100479.14","POLE2",0.00824230387288977,0.0198943180830817,0.0102719196899244,1.93676729215435
"ENSG00000158402.21","CDC25C",0.00198609731876862,0.00436590307415082,0.00225433000645619,1.93667433856059
"ENSG00000242574.9","HLA-DMB",2.1948361469712,13.6199951812139,7.03943666291643,1.93481322915561
"ENSG00000171051.10","FPR1",1.4961271102284,7.53891637275802,3.89750626389421,1.93429230444021
"ENSG00000111247.15","RAD51AP1",0.0330685203574975,0.0854094927719684,0.0441854775223692,1.93297656970505
"ENSG00000211673.2","IGLV3-1",0.00268123138033764,0.0064482676286355,0.00308562489175919,1.93220617258598
"ENSG00000101336.18","HCK",1.64399205561073,8.69726005753932,4.502868913713,1.93149306013614
"ENSG00000105810.10","CDK6",0.308540218470705,0.898635965956053,0.4657163669828,1.92957780671953
"ENSG00000088882.8","CPXM1",0.00168818272095333,0.00367179470590364,0.00190467610777055,1.92777905436191
"ENSG00000084234.18","APLP2",3.01320754716981,22.307800516062,11.5740744542991,1.92739390127
"ENSG00000180879.14","SSR4",3.93982125124131,34.1632269022015,17.7347908200128,1.92633943354144
"ENSG00000289091.2","ENSG00000289091.2",0.000893743793445879,0.0018861809818114,0.000979361999622612,1.92592829059962
"ENSG00000184785.6","SMIM10",0.0041708043694141,0.0095168165871968,0.00494189288466387,1.9257431938135
"ENSG00000233913.7","RPL10P9",30.0247269116187,1044.34033598162,543.237945609588,1.92243628123166
"ENSG00000204388.7","HSPA1B",0.18480635551142,0.503632473174409,0.262045115769842,1.92193039620239
"ENSG00000289495.1","ENSG00000289495.1",0.00208540218470705,0.0102250676883624,0.00237204582584565,1.92095094207392
"ENSG00000101160.15","CTSZ",3.6682224428997,30.3603665887107,15.8203183333641,1.91907431626598
"ENSG00000168754.15","FAM178B",0.00734856007944389,0.018219903322487,0.00907554731414283,1.91497763991355
"ENSG00000140022.14","STON2",0.0336643495531281,0.0861642452578698,0.0450031055131595,1.91462887450454
"ENSG00000122592.8","HOXA7",0.00218470705064548,0.00476233354304159,0.00248972291131066,1.91279660937633
"ENSG00000136457.10","CHAD",0.00218470705064548,0.00476233354304159,0.00248972291131066,1.91279660937633
"ENSG00000254119.5","LINC02842",0.00139026812313803,0.0029775088138123,0.00155710058881596,1.91221353019745
"ENSG00000155367.16","PPM1J",0.0257199602780536,0.0651840828570847,0.0340954513638677,1.91181170067051
"ENSG00000105246.6","EBI3",0.0132075471698113,0.434923368380814,0.016990186922247,1.9117517445098
"ENSG00000197632.9","SERPINB2",0.0344587884806355,0.0880964147777556,0.0460922195398654,1.91130771434342
"ENSG00000115956.10","PLEK",2.5137040714995,16.6242535344259,8.70098680785983,1.91061702557802
"ENSG00000124813.23","RUNX2",0.213704071499503,0.585173188810514,0.30669661460989,1.90798711474152
"ENSG00000136929.13","HEMGN",0.0342601787487587,0.087315546561891,0.0458200366466989,1.90561930875674
"ENSG00000172183.16","ISG20",1.89265143992056,10.6490174005924,5.59410968461431,1.9036125498002
"ENSG00000174123.11","TLR10",0.146772591857001,0.390413160118712,0.205137242901742,1.90318030307991
"ENSG00000102265.12","TIMP1",2.16057596822244,13.0469111788052,6.86915746378149,1.8993466444169
"ENSG00000108379.11","WNT3",0.00297914597815293,0.00654589588049016,0.00344933845502691,1.89772501766258
"ENSG00000197629.6","MPEG1",2.96554121151936,21.412756261833,11.2860100861214,1.89728310522821
"ENSG00000101440.10","ASIP",0.0130089374379345,0.0317107785475847,0.0167195997473854,1.89662306674199
"ENSG00000135046.14","ANXA1",6.61310824230387,77.9112791451002,41.0953973452004,1.89586387231261
"ENSG00000157168.22","NRG1",0.190268123138034,0.512409005469018,0.270290406001493,1.89577208103417
"ENSG00000056736.10","IL17RB",0.0012909632571996,0.00486475493868869,0.0014416694130518,1.89556333719818
"ENSG00000116701.16","NCF2",2.83922542204568,19.9712688408274,10.5366794508022,1.89540442357359
"ENSG00000183134.5","PTGDR2",0.0124131082423039,0.0301368915949659,0.0159088689597521,1.89434532845857
"ENSG00000008394.13","MGST1",0.538530287984111,1.7462062020322,0.921810123180302,1.89432309118897
"ENSG00000256590.2","TRDV3",0.00139026812313803,0.0029775088138123,0.00155710058881596,1.89251279825906
"ENSG00000187942.12","LDLRAD2",0.00456802383316783,0.0103078628367936,0.00544821588582914,1.89197033539078
"ENSG00000211772.11","TRBC2",3.85253227408143,32.369054566194,17.1098458859329,1.89183787989621
"ENSG00000123989.15","CHPF",0.0298907646474677,0.0752808501182949,0.0398124710154121,1.89088615195858
"ENSG00000289046.1","ENSG00000289046.1",0.0134061569016882,0.0678508460441224,0.017260917300483,1.89081574325933
"ENSG00000211966.2","IGHV5-51",0.00109235352532274,0.0022830453978768,0.00120951467032875,1.88757148125889
"ENSG00000142512.15","SIGLEC10",0.264349553128103,0.734760302867509,0.389334035796979,1.88722340024405
"ENSG00000250994.3","ENSG00000250994.3",0.0015888778550149,0.00337417598116196,0.00178837507885389,1.88672724254487
"ENSG00000168081.9","PNOC",0.11390268123138,0.296986157972745,0.157461780311437,1.88608408583564
"ENSG00000184009.13","ACTG1",20.4001986097319,519.701579064729,275.766000986592,1.88457452044642
"ENSG00000251230.7","MIR3945HG",0.0746772591857001,0.192059062577452,0.101945776172422,1.88393349669161
"ENSG00000236481.2","LINC02195",0.00188679245283019,0.00545874972126291,0.00213709018822962,1.88245224114069
"ENSG00000173585.18","CCR9",0.00625620655412115,0.0143614916066233,0.00763403454962484,1.8812452987037
"ENSG00000128040.13","SPINK2",0.046077457795432,0.116657072160386,0.0620786738026172,1.87918112637688
"ENSG00000241106.8","HLA-DOB",0.164746772591857,0.43556312486544,0.231929393057423,1.87799881301633
"ENSG00000198156.11","NPIPB6",0.00377358490566038,0.008328195826158,0.00444023550214265,1.87562029584674
